R.FileName_1,R.FileName_2,R.Condition_1,R.Condition_2,correlation_score
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...4_S3-E7_1_1836,control,control,0.88
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...5_S3-G7_1_1747,control,control,0.9
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...0_S3-H7_1_1752,control,control,0.82
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...9_S3-D2_1_1863,control,control,0.88
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...1_S3-A2_1_1868,control,control,0.9
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...6_S3-C2_1_1875,control,control,0.88
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...3_S3-G2_1_1880,control,control,0.85
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...8_S3-E2_1_1890,control,control,0.81
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...0_S3-F2_1_1895,control,control,0.87
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...7_S3-H2_1_1902,control,control,0.85
XTT001_EVOSE...3_S3-F7_1_1795,XTT001_EVOSE...4_S3-B2_1_1907,control,control,0.79
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...0_S3-H7_1_1609,control,cancer,0.84
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...7_S3-A2_1_1616,control,cancer,0.82
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...2_S3-D2_1_1621,control,cancer,0.87
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...9_S3-F2_1_1632,control,cancer,0.77
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...4_S3-C2_1_1637,control,cancer,0.7
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...1_S3-H2_1_1644,control,cancer,0.84
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...6_S3-B7_1_1649,control,cancer,0.8
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...3_S3-F7_1_1656,control,cancer,0.85
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...8_S3-G2_1_1661,control,cancer,0.84
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...5_S3-D7_1_1668,control,cancer,0.77
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...0_S3-A7_1_1673,control,cancer,0.84
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...7_S3-B2_1_1680,control,cancer,0.78
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...2_S3-C7_1_1685,control,cancer,0.77
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...9_S3-E2_1_1692,control,cancer,0.88
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...4_S3-E7_1_1697,control,cancer,0.88
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...5_S3-G7_1_1604,control,cancer,0.71
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...7_S3-A2_1_1759,control,cancer,0.77
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...2_S3-D2_1_1764,control,cancer,0.87
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...4_S3-C2_1_1776,control,cancer,0.88
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...7_S3-B2_1_1819,control,cancer,0.89
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...9_S3-F2_1_1771,control,control,0.91
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...1_S3-H2_1_1783,control,control,0.87
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...6_S3-B7_1_1788,control,control,0.87
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...3_S3-F7_1_1795,control,control,0.92
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...8_S3-G2_1_1800,control,control,1
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...5_S3-D7_1_1807,control,control,0.89
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...0_S3-A7_1_1812,control,control,0.71
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...2_S3-C7_1_1824,control,control,0.91
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...9_S3-E2_1_1831,control,control,0.88
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...4_S3-E7_1_1836,control,control,0.87
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...5_S3-G7_1_1747,control,control,0.9
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...0_S3-H7_1_1752,control,control,0.83
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...9_S3-D2_1_1863,control,control,0.88
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...1_S3-A2_1_1868,control,control,0.89
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...6_S3-C2_1_1875,control,control,0.88
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...3_S3-G2_1_1880,control,control,0.84
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...8_S3-E2_1_1890,control,control,0.81
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...0_S3-F2_1_1895,control,control,0.86
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...7_S3-H2_1_1902,control,control,0.84
XTT001_EVOSE...8_S3-G2_1_1800,XTT001_EVOSE...4_S3-B2_1_1907,control,control,0.79
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...0_S3-H7_1_1609,control,cancer,0.86
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...7_S3-A2_1_1616,control,cancer,0.84
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...2_S3-D2_1_1621,control,cancer,0.88
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...9_S3-F2_1_1632,control,cancer,0.71
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...4_S3-C2_1_1637,control,cancer,0.66
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...1_S3-H2_1_1644,control,cancer,0.8
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...6_S3-B7_1_1649,control,cancer,0.8
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...3_S3-F7_1_1656,control,cancer,0.84
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...8_S3-G2_1_1661,control,cancer,0.79
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...5_S3-D7_1_1668,control,cancer,0.74
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...0_S3-A7_1_1673,control,cancer,0.83
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...7_S3-B2_1_1680,control,cancer,0.73
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...2_S3-C7_1_1685,control,cancer,0.8
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...9_S3-E2_1_1692,control,cancer,0.86
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...4_S3-E7_1_1697,control,cancer,0.86
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...5_S3-G7_1_1604,control,cancer,0.67
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...7_S3-A2_1_1759,control,cancer,0.73
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...2_S3-D2_1_1764,control,cancer,0.86
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...4_S3-C2_1_1776,control,cancer,0.89
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...7_S3-B2_1_1819,control,cancer,0.85
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...9_S3-F2_1_1771,control,control,0.89
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...1_S3-H2_1_1783,control,control,0.89
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...6_S3-B7_1_1788,control,control,0.84
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...3_S3-F7_1_1795,control,control,0.9
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...8_S3-G2_1_1800,control,control,0.89
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...5_S3-D7_1_1807,control,control,1
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...0_S3-A7_1_1812,control,control,0.67
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...2_S3-C7_1_1824,control,control,0.89
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...9_S3-E2_1_1831,control,control,0.85
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...4_S3-E7_1_1836,control,control,0.89
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...5_S3-G7_1_1747,control,control,0.88
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...0_S3-H7_1_1752,control,control,0.78
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...9_S3-D2_1_1863,control,control,0.86
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...1_S3-A2_1_1868,control,control,0.87
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...6_S3-C2_1_1875,control,control,0.86
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...3_S3-G2_1_1880,control,control,0.82
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...8_S3-E2_1_1890,control,control,0.79
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...0_S3-F2_1_1895,control,control,0.85
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...7_S3-H2_1_1902,control,control,0.83
XTT001_EVOSE...5_S3-D7_1_1807,XTT001_EVOSE...4_S3-B2_1_1907,control,control,0.77
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...0_S3-H7_1_1609,control,cancer,0.53
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...7_S3-A2_1_1616,control,cancer,0.74
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...2_S3-D2_1_1621,control,cancer,0.64
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...9_S3-F2_1_1632,control,cancer,0.81
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...4_S3-C2_1_1637,control,cancer,0.83
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...1_S3-H2_1_1644,control,cancer,0.78
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...6_S3-B7_1_1649,control,cancer,0.47
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...3_S3-F7_1_1656,control,cancer,0.77
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...8_S3-G2_1_1661,control,cancer,0.68
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...5_S3-D7_1_1668,control,cancer,0.81
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...0_S3-A7_1_1673,control,cancer,0.77
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...7_S3-B2_1_1680,control,cancer,0.84
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...2_S3-C7_1_1685,control,cancer,0.75
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...9_S3-E2_1_1692,control,cancer,0.66
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...4_S3-E7_1_1697,control,cancer,0.74
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...5_S3-G7_1_1604,control,cancer,0.86
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...7_S3-A2_1_1759,control,cancer,0.75
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...2_S3-D2_1_1764,control,cancer,0.55
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...4_S3-C2_1_1776,control,cancer,0.72
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...7_S3-B2_1_1819,control,cancer,0.74
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...9_S3-F2_1_1771,control,control,0.69
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...1_S3-H2_1_1783,control,control,0.55
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...6_S3-B7_1_1788,control,control,0.82
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...3_S3-F7_1_1795,control,control,0.7
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...8_S3-G2_1_1800,control,control,0.71
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...5_S3-D7_1_1807,control,control,0.67
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...0_S3-A7_1_1812,control,control,1
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...2_S3-C7_1_1824,control,control,0.69
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...9_S3-E2_1_1831,control,control,0.59
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...4_S3-E7_1_1836,control,control,0.69
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...5_S3-G7_1_1747,control,control,0.73
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...0_S3-H7_1_1752,control,control,0.81
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...9_S3-D2_1_1863,control,control,0.6
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...1_S3-A2_1_1868,control,control,0.66
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...6_S3-C2_1_1875,control,control,0.67
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...3_S3-G2_1_1880,control,control,0.52
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...8_S3-E2_1_1890,control,control,0.46
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...0_S3-F2_1_1895,control,control,0.73
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...7_S3-H2_1_1902,control,control,0.52
XTT001_EVOSE...0_S3-A7_1_1812,XTT001_EVOSE...4_S3-B2_1_1907,control,control,0.43
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...0_S3-H7_1_1609,control,cancer,0.84
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...7_S3-A2_1_1616,control,cancer,0.83
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...2_S3-D2_1_1621,control,cancer,0.86
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...9_S3-F2_1_1632,control,cancer,0.75
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...4_S3-C2_1_1637,control,cancer,0.69
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...1_S3-H2_1_1644,control,cancer,0.82
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...6_S3-B7_1_1649,control,cancer,0.8
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...3_S3-F7_1_1656,control,cancer,0.85
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...8_S3-G2_1_1661,control,cancer,0.81
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...5_S3-D7_1_1668,control,cancer,0.75
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...0_S3-A7_1_1673,control,cancer,0.83
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...7_S3-B2_1_1680,control,cancer,0.75
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...2_S3-C7_1_1685,control,cancer,0.78
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...9_S3-E2_1_1692,control,cancer,0.87
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...4_S3-E7_1_1697,control,cancer,0.86
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...5_S3-G7_1_1604,control,cancer,0.7
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...7_S3-A2_1_1759,control,cancer,0.75
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...2_S3-D2_1_1764,control,cancer,0.87
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...4_S3-C2_1_1776,control,cancer,0.89
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...7_S3-B2_1_1819,control,cancer,0.89
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...9_S3-F2_1_1771,control,control,0.91
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...1_S3-H2_1_1783,control,control,0.87
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...6_S3-B7_1_1788,control,control,0.86
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...3_S3-F7_1_1795,control,control,0.92
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...8_S3-G2_1_1800,control,control,0.91
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...5_S3-D7_1_1807,control,control,0.89
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...0_S3-A7_1_1812,control,control,0.69
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...2_S3-C7_1_1824,control,control,1
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...9_S3-E2_1_1831,control,control,0.88
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...4_S3-E7_1_1836,control,control,0.89
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...5_S3-G7_1_1747,control,control,0.9
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...0_S3-H7_1_1752,control,control,0.83
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...9_S3-D2_1_1863,control,control,0.88
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...1_S3-A2_1_1868,control,control,0.89
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...6_S3-C2_1_1875,control,control,0.88
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...3_S3-G2_1_1880,control,control,0.85
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...8_S3-E2_1_1890,control,control,0.81
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...0_S3-F2_1_1895,control,control,0.86
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...7_S3-H2_1_1902,control,control,0.83
XTT001_EVOSE...2_S3-C7_1_1824,XTT001_EVOSE...4_S3-B2_1_1907,control,control,0.8
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...0_S3-H7_1_1609,control,cancer,0.9
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...7_S3-A2_1_1616,control,cancer,0.77
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...2_S3-D2_1_1621,control,cancer,0.88
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...9_S3-F2_1_1632,control,cancer,0.67
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...4_S3-C2_1_1637,control,cancer,0.6
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...1_S3-H2_1_1644,control,cancer,0.76
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...6_S3-B7_1_1649,control,cancer,0.88
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...3_S3-F7_1_1656,control,cancer,0.79
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...8_S3-G2_1_1661,control,cancer,0.84
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...5_S3-D7_1_1668,control,cancer,0.67
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...0_S3-A7_1_1673,control,cancer,0.77
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...7_S3-B2_1_1680,control,cancer,0.67
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...2_S3-C7_1_1685,control,cancer,0.73
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...9_S3-E2_1_1692,control,cancer,0.88
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...4_S3-E7_1_1697,control,cancer,0.83
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...5_S3-G7_1_1604,control,cancer,0.59
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...7_S3-A2_1_1759,control,cancer,0.73
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...2_S3-D2_1_1764,control,cancer,0.91
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...4_S3-C2_1_1776,control,cancer,0.87
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...7_S3-B2_1_1819,control,cancer,0.88
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...9_S3-F2_1_1771,control,control,0.87
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...1_S3-H2_1_1783,control,control,0.89
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...6_S3-B7_1_1788,control,control,0.79
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...3_S3-F7_1_1795,control,control,0.88
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...8_S3-G2_1_1800,control,control,0.88
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...5_S3-D7_1_1807,control,control,0.85
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...0_S3-A7_1_1812,control,control,0.59
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...2_S3-C7_1_1824,control,control,0.88
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...9_S3-E2_1_1831,control,control,1
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...4_S3-E7_1_1836,control,control,0.85
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...5_S3-G7_1_1747,control,control,0.86
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...0_S3-H7_1_1752,control,control,0.74
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...9_S3-D2_1_1863,control,control,0.89
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...1_S3-A2_1_1868,control,control,0.86
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...6_S3-C2_1_1875,control,control,0.86
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...3_S3-G2_1_1880,control,control,0.89
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...8_S3-E2_1_1890,control,control,0.87
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...0_S3-F2_1_1895,control,control,0.79
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...7_S3-H2_1_1902,control,control,0.87
XTT001_EVOSE...9_S3-E2_1_1831,XTT001_EVOSE...4_S3-B2_1_1907,control,control,0.87
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...0_S3-H7_1_1609,control,cancer,0.83
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...7_S3-A2_1_1616,control,cancer,0.87
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...2_S3-D2_1_1621,control,cancer,0.88
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...9_S3-F2_1_1632,control,cancer,0.74
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...4_S3-C2_1_1637,control,cancer,0.7
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...1_S3-H2_1_1644,control,cancer,0.81
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...6_S3-B7_1_1649,control,cancer,0.77
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...3_S3-F7_1_1656,control,cancer,0.87
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...8_S3-G2_1_1661,control,cancer,0.81
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...5_S3-D7_1_1668,control,cancer,0.77
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...0_S3-A7_1_1673,control,cancer,0.86
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...7_S3-B2_1_1680,control,cancer,0.75
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...2_S3-C7_1_1685,control,cancer,0.85
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...9_S3-E2_1_1692,control,cancer,0.84
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...4_S3-E7_1_1697,control,cancer,0.86
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...5_S3-G7_1_1604,control,cancer,0.7
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...7_S3-A2_1_1759,control,cancer,0.77
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...2_S3-D2_1_1764,control,cancer,0.82
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...4_S3-C2_1_1776,control,cancer,0.9
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...7_S3-B2_1_1819,control,cancer,0.88
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...9_S3-F2_1_1771,control,control,0.88
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...1_S3-H2_1_1783,control,control,0.83
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...6_S3-B7_1_1788,control,control,0.85
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...3_S3-F7_1_1795,control,control,0.88
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...8_S3-G2_1_1800,control,control,0.87
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...5_S3-D7_1_1807,control,control,0.89
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...0_S3-A7_1_1812,control,control,0.69
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...2_S3-C7_1_1824,control,control,0.89
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...9_S3-E2_1_1831,control,control,0.85
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...4_S3-E7_1_1836,control,control,1
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...5_S3-G7_1_1747,control,control,0.88
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...0_S3-H7_1_1752,control,control,0.79
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...9_S3-D2_1_1863,control,control,0.84
XTT001_EVOSE...4_S3-E7_1_1836,XTT001_EVOSE...1_S3-A2_1_1868,control,control,0.84
